# Чем получено: value-coercion sites in rule-option classes and in the option
#   factory/parsers, on tree 6a833ab8fcd5004e964e32a59bfeb9978c39739c (x17-promise-effect).
#   Scan: scratchpad script enum-sources/scan_coercions.py, whose scope and regexes are:
#   scope = { every src/**/*Options.php whose text mentions RuleOptionsInterface or
#             LevelOptionsInterface  (49 files) }
#         + src/Analysis/Finding/RuleConfiguration/*.php  (7 files)
#         + src/Analysis/Finding/Contract/Rule/ThresholdParser.php
#         + src/Infrastructure/Console/CliOptionsParser.php
#         = 58 files
#   cast regex : \((int|bool|float|string|array)\)
#   call regex : \b(intval|boolval|floatval|strval|settype|filter_var)\s*\(
#   lines whose trimmed form starts with '*' or '//' are dropped (docblock/comment)
#   class/method context = last matching `class X` / `function y` line above the site
#   key column = literal string subscripts of $config/$options/$merged/$value/$raw/
#                $thresholds/$userConfig on the same line, plus RuleOptionKey::* constants
# Reproduce exactly:
#   python3 <scratchpad>/enum-sources/scan_coercions.py /tmp/coercions.tsv
#
# Чего этот способ не видит:
#   - Coercion by typed constructor/parameter signature. With declare(strict_types=1) those
#     REJECT rather than coerce, so they are a different mechanism, not a missed site — but
#     they are also not listed, so this file is not the inventory of "where a value's type
#     is decided".
#   - Defaulting written as `?? default` without a cast (that is substitution, not coercion;
#     it IS counted whenever a cast wraps it, e.g. `(bool) ($config[X] ?? true)`).
#   - Arithmetic coercion (`+ 0`, `* 1`), `is_numeric()`/`is_string()` gates,
#     `match(true)` dispatch, and casts written inside a closure passed to array_map —
#     the closure body is attributed to the enclosing method, and a cast split across two
#     physical lines is missed entirely (line-oriented regex).
#   - Type reshaping without a cast operator: RuleOptionsFactory::normalizeScalarConfig()
#     (:252) turns a scalar `false` into an array, expandDotNotation() (:298) turns a flat
#     dotted key into nesting, normalizeKeys() (:277) folds separators. None of these
#     matches a cast regex, and all three change what fromArray() receives.
#   - Anything outside the 58-file scope: collectors, rules themselves, the YAML loader
#     (ConfigDataNormalizer), and Symfony's own option parsing.
#   - The scope predicate is a text mention, not a resolved `implements`. A file mentioning
#     an interface only in a docblock would be pulled in (none observed); a rule-option
#     class named other than *Options.php would be missed.
#
# TOTALS
#   sites                    214
#   files with >=1 site       53
#   distinct classes          53
#   by kind:  (int) 112 | (bool) 59 | (float) 32 | (string) 12 | (array) 0
#             intval/boolval/floatval/strval/settype/filter_var: 0
#   by method: fromArray 135 | withOverride 53 | getSeverity 7 | validateNumericFields 4
#              normalizeValue 3 | withVoOverride 2 | 10 further methods with 1 each
#   (getSeverity sites coerce the measured METRIC value, not a config value — 7 of the 214)
#
#   5 of the 58 scope files carry no coercion site at all:
#     src/Analysis/Evidence/ComputedMetrics/ComputedMetricProducerOptions.php
#     src/Analysis/Finding/Contract/Rule/ThresholdParser.php
#     src/Analysis/Finding/RuleConfiguration/RuleOptionsParserFactory.php
#     src/Analysis/Finding/RuleConfiguration/RuleOptionsRegistry.php
#     src/Analysis/Finding/RuleConfiguration/RuleThresholdKeyGroupRegistry.php
#   ThresholdParser being one of them is load-bearing: parse() returns the raw config value
#   untouched (:77-82), so a `threshold` value is cast NOT once centrally but at each of
#   its caller sites — e.g. `(int) $thresholds['warning']` / `(int) $thresholds['error']`,
#   which is where most of the 112 (int) sites come from.
#
# Columns: file<TAB>line<TAB>class<TAB>method<TAB>key<TAB>kind<TAB>source_line
src/Analysis/Evidence/CodeSmell/LongParameterListOptions.php	75	LongParameterListOptions	fromArray	-	cast:(int)	voWarning: (int) $voThresholds['warning'],
src/Analysis/Evidence/CodeSmell/LongParameterListOptions.php	76	LongParameterListOptions	fromArray	-	cast:(int)	voError: (int) $voThresholds['error'],
src/Analysis/Evidence/CodeSmell/LongParameterListOptions.php	118	LongParameterListOptions	withOverride	-	cast:(int)	warning: $warning !== null ? (int) $warning : $this->warning,
src/Analysis/Evidence/CodeSmell/LongParameterListOptions.php	119	LongParameterListOptions	withOverride	-	cast:(int)	error: $error !== null ? (int) $error : $this->error,
src/Analysis/Evidence/CodeSmell/LongParameterListOptions.php	138	LongParameterListOptions	withVoOverride	-	cast:(int)	voWarning: $warning !== null ? (int) $warning : $this->voWarning,
src/Analysis/Evidence/CodeSmell/LongParameterListOptions.php	139	LongParameterListOptions	withVoOverride	-	cast:(int)	voError: $error !== null ? (int) $error : $this->voError,
src/Analysis/Evidence/CodeSmell/UnreachableCodeOptions.php	44	UnreachableCodeOptions	fromArray	RuleOptionKey::ENABLED	cast:(bool)	enabled: (bool) ($config[RuleOptionKey::ENABLED] ?? true),
src/Analysis/Evidence/CodeSmell/UnreachableCodeOptions.php	45	UnreachableCodeOptions	fromArray	warning	cast:(int)	warning: (int) $thresholds['warning'],
src/Analysis/Evidence/CodeSmell/UnreachableCodeOptions.php	46	UnreachableCodeOptions	fromArray	error	cast:(int)	error: (int) $thresholds['error'],
src/Analysis/Evidence/CodeSmell/UnreachableCodeOptions.php	72	UnreachableCodeOptions	withOverride	-	cast:(int)	warning: $warning !== null ? (int) $warning : $this->warning,
src/Analysis/Evidence/CodeSmell/UnreachableCodeOptions.php	73	UnreachableCodeOptions	withOverride	-	cast:(int)	error: $error !== null ? (int) $error : $this->error,
src/Analysis/Evidence/CodeSmell/UnusedPrivateOptions.php	24	UnusedPrivateOptions	fromArray	RuleOptionKey::ENABLED	cast:(bool)	enabled: (bool) ($config[RuleOptionKey::ENABLED] ?? true),
src/Analysis/Evidence/Cohesion/LcomOptions.php	65	LcomOptions	fromArray	RuleOptionKey::ENABLED	cast:(bool)	enabled: (bool) ($config[RuleOptionKey::ENABLED] ?? true),
src/Analysis/Evidence/Cohesion/LcomOptions.php	66	LcomOptions	fromArray	warning	cast:(int)	warning: (int) $thresholds['warning'],
src/Analysis/Evidence/Cohesion/LcomOptions.php	67	LcomOptions	fromArray	error	cast:(int)	error: (int) $thresholds['error'],
src/Analysis/Evidence/Cohesion/LcomOptions.php	68	LcomOptions	fromArray	exclude_readonly,excludeReadonly	cast:(bool)	excludeReadonly: (bool) ($config['exclude_readonly'] ?? $config['excludeReadonly'] ?? true),
src/Analysis/Evidence/Cohesion/LcomOptions.php	69	LcomOptions	fromArray	min_methods,minMethods	cast:(int)	minMethods: (int) ($config['min_methods'] ?? $config['minMethods'] ?? 3),
src/Analysis/Evidence/Cohesion/LcomOptions.php	101	LcomOptions	withOverride	-	cast:(int)	warning: $warning !== null ? (int) $warning : $this->warning,
src/Analysis/Evidence/Cohesion/LcomOptions.php	102	LcomOptions	withOverride	-	cast:(int)	error: $error !== null ? (int) $error : $this->error,
src/Analysis/Evidence/Complexity/ClassCognitiveComplexityOptions.php	38	ClassCognitiveComplexityOptions	fromArray	RuleOptionKey::ENABLED	cast:(bool)	enabled: (bool) ($config[RuleOptionKey::ENABLED] ?? true),
src/Analysis/Evidence/Complexity/ClassCognitiveComplexityOptions.php	39	ClassCognitiveComplexityOptions	fromArray	warning	cast:(int)	maxWarning: (int) $thresholds['warning'],
src/Analysis/Evidence/Complexity/ClassCognitiveComplexityOptions.php	40	ClassCognitiveComplexityOptions	fromArray	error	cast:(int)	maxError: (int) $thresholds['error'],
src/Analysis/Evidence/Complexity/ClassCognitiveComplexityOptions.php	66	ClassCognitiveComplexityOptions	withOverride	-	cast:(int)	maxWarning: $warning !== null ? (int) $warning : $this->maxWarning,
src/Analysis/Evidence/Complexity/ClassCognitiveComplexityOptions.php	67	ClassCognitiveComplexityOptions	withOverride	-	cast:(int)	maxError: $error !== null ? (int) $error : $this->maxError,
src/Analysis/Evidence/Complexity/ClassComplexityOptions.php	43	ClassComplexityOptions	fromArray	RuleOptionKey::ENABLED	cast:(bool)	enabled: (bool) ($config[RuleOptionKey::ENABLED] ?? true),
src/Analysis/Evidence/Complexity/ClassComplexityOptions.php	44	ClassComplexityOptions	fromArray	warning	cast:(int)	maxWarning: (int) $thresholds['warning'],
src/Analysis/Evidence/Complexity/ClassComplexityOptions.php	45	ClassComplexityOptions	fromArray	error	cast:(int)	maxError: (int) $thresholds['error'],
src/Analysis/Evidence/Complexity/ClassComplexityOptions.php	71	ClassComplexityOptions	withOverride	-	cast:(int)	maxWarning: $warning !== null ? (int) $warning : $this->maxWarning,
src/Analysis/Evidence/Complexity/ClassComplexityOptions.php	72	ClassComplexityOptions	withOverride	-	cast:(int)	maxError: $error !== null ? (int) $error : $this->maxError,
src/Analysis/Evidence/Complexity/ClassNpathComplexityOptions.php	36	ClassNpathComplexityOptions	fromArray	RuleOptionKey::ENABLED	cast:(bool)	enabled: (bool) ($config[RuleOptionKey::ENABLED] ?? false),
src/Analysis/Evidence/Complexity/ClassNpathComplexityOptions.php	37	ClassNpathComplexityOptions	fromArray	warning	cast:(int)	maxWarning: (int) $thresholds['warning'],
src/Analysis/Evidence/Complexity/ClassNpathComplexityOptions.php	38	ClassNpathComplexityOptions	fromArray	error	cast:(int)	maxError: (int) $thresholds['error'],
src/Analysis/Evidence/Complexity/ClassNpathComplexityOptions.php	64	ClassNpathComplexityOptions	withOverride	-	cast:(int)	maxWarning: $warning !== null ? (int) $warning : $this->maxWarning,
src/Analysis/Evidence/Complexity/ClassNpathComplexityOptions.php	65	ClassNpathComplexityOptions	withOverride	-	cast:(int)	maxError: $error !== null ? (int) $error : $this->maxError,
src/Analysis/Evidence/Complexity/CognitiveComplexityOptions.php	48	CognitiveComplexityOptions	fromArray	RuleOptionKey::ENABLED	cast:(bool)	enabled: (bool) ($config[RuleOptionKey::ENABLED] ?? true),
src/Analysis/Evidence/Complexity/CognitiveComplexityOptions.php	49	CognitiveComplexityOptions	fromArray	warning	cast:(int)	warning: (int) $thresholds['warning'],
src/Analysis/Evidence/Complexity/CognitiveComplexityOptions.php	50	CognitiveComplexityOptions	fromArray	error	cast:(int)	error: (int) $thresholds['error'],
src/Analysis/Evidence/Complexity/ComplexityOptions.php	48	ComplexityOptions	fromArray	RuleOptionKey::ENABLED	cast:(bool)	enabled: (bool) ($config[RuleOptionKey::ENABLED] ?? true),
src/Analysis/Evidence/Complexity/ComplexityOptions.php	49	ComplexityOptions	fromArray	warning	cast:(int)	warning: (int) $thresholds['warning'],
src/Analysis/Evidence/Complexity/ComplexityOptions.php	50	ComplexityOptions	fromArray	error	cast:(int)	error: (int) $thresholds['error'],
src/Analysis/Evidence/Complexity/MethodCognitiveComplexityOptions.php	36	MethodCognitiveComplexityOptions	fromArray	RuleOptionKey::ENABLED	cast:(bool)	enabled: (bool) ($config[RuleOptionKey::ENABLED] ?? true),
src/Analysis/Evidence/Complexity/MethodCognitiveComplexityOptions.php	37	MethodCognitiveComplexityOptions	fromArray	warning	cast:(int)	warning: (int) $thresholds['warning'],
src/Analysis/Evidence/Complexity/MethodCognitiveComplexityOptions.php	38	MethodCognitiveComplexityOptions	fromArray	error	cast:(int)	error: (int) $thresholds['error'],
src/Analysis/Evidence/Complexity/MethodCognitiveComplexityOptions.php	64	MethodCognitiveComplexityOptions	withOverride	-	cast:(int)	warning: $warning !== null ? (int) $warning : $this->warning,
src/Analysis/Evidence/Complexity/MethodCognitiveComplexityOptions.php	65	MethodCognitiveComplexityOptions	withOverride	-	cast:(int)	error: $error !== null ? (int) $error : $this->error,
src/Analysis/Evidence/Complexity/MethodComplexityOptions.php	41	MethodComplexityOptions	fromArray	RuleOptionKey::ENABLED	cast:(bool)	enabled: (bool) ($config[RuleOptionKey::ENABLED] ?? true),
src/Analysis/Evidence/Complexity/MethodComplexityOptions.php	42	MethodComplexityOptions	fromArray	warning	cast:(int)	warning: (int) $thresholds['warning'],
src/Analysis/Evidence/Complexity/MethodComplexityOptions.php	43	MethodComplexityOptions	fromArray	error	cast:(int)	error: (int) $thresholds['error'],
src/Analysis/Evidence/Complexity/MethodComplexityOptions.php	69	MethodComplexityOptions	withOverride	-	cast:(int)	warning: $warning !== null ? (int) $warning : $this->warning,
src/Analysis/Evidence/Complexity/MethodComplexityOptions.php	70	MethodComplexityOptions	withOverride	-	cast:(int)	error: $error !== null ? (int) $error : $this->error,
src/Analysis/Evidence/Complexity/MethodNpathComplexityOptions.php	36	MethodNpathComplexityOptions	fromArray	RuleOptionKey::ENABLED	cast:(bool)	enabled: (bool) ($config[RuleOptionKey::ENABLED] ?? true),
src/Analysis/Evidence/Complexity/MethodNpathComplexityOptions.php	37	MethodNpathComplexityOptions	fromArray	warning	cast:(int)	warning: (int) $thresholds['warning'],
src/Analysis/Evidence/Complexity/MethodNpathComplexityOptions.php	38	MethodNpathComplexityOptions	fromArray	error	cast:(int)	error: (int) $thresholds['error'],
src/Analysis/Evidence/Complexity/MethodNpathComplexityOptions.php	64	MethodNpathComplexityOptions	withOverride	-	cast:(int)	warning: $warning !== null ? (int) $warning : $this->warning,
src/Analysis/Evidence/Complexity/MethodNpathComplexityOptions.php	65	MethodNpathComplexityOptions	withOverride	-	cast:(int)	error: $error !== null ? (int) $error : $this->error,
src/Analysis/Evidence/Complexity/NpathComplexityOptions.php	48	NpathComplexityOptions	fromArray	RuleOptionKey::ENABLED	cast:(bool)	enabled: (bool) ($config[RuleOptionKey::ENABLED] ?? true),
src/Analysis/Evidence/Complexity/NpathComplexityOptions.php	49	NpathComplexityOptions	fromArray	warning	cast:(int)	warning: (int) $thresholds['warning'],
src/Analysis/Evidence/Complexity/NpathComplexityOptions.php	50	NpathComplexityOptions	fromArray	error	cast:(int)	error: (int) $thresholds['error'],
src/Analysis/Evidence/Complexity/WmcOptions.php	49	WmcOptions	fromArray	RuleOptionKey::ENABLED	cast:(bool)	enabled: (bool) ($config[RuleOptionKey::ENABLED] ?? true),
src/Analysis/Evidence/Complexity/WmcOptions.php	50	WmcOptions	fromArray	warning	cast:(int)	warning: (int) $thresholds['warning'],
src/Analysis/Evidence/Complexity/WmcOptions.php	51	WmcOptions	fromArray	error	cast:(int)	error: (int) $thresholds['error'],
src/Analysis/Evidence/Complexity/WmcOptions.php	52	WmcOptions	fromArray	exclude_data_classes,excludeDataClasses	cast:(bool)	excludeDataClasses: (bool) ($config['exclude_data_classes'] ?? $config['excludeDataClasses'] ?? false),
src/Analysis/Evidence/Complexity/WmcOptions.php	83	WmcOptions	withOverride	-	cast:(int)	warning: $warning !== null ? (int) $warning : $this->warning,
src/Analysis/Evidence/Complexity/WmcOptions.php	84	WmcOptions	withOverride	-	cast:(int)	error: $error !== null ? (int) $error : $this->error,
src/Analysis/Evidence/ComputedMetrics/ComputedMetricRuleOptions.php	24	ComputedMetricRuleOptions	fromArray	RuleOptionKey::ENABLED	cast:(bool)	enabled: (bool) ($config[RuleOptionKey::ENABLED] ?? true),
src/Analysis/Evidence/Coupling/CboOptions.php	64	CboOptions	fromArray	RuleOptionKey::ENABLED	cast:(bool)	RuleOptionKey::ENABLED => (bool) ($config[RuleOptionKey::ENABLED] ?? true),
src/Analysis/Evidence/Coupling/ClassCboOptions.php	52	ClassCboOptions	fromArray	RuleOptionKey::ENABLED	cast:(bool)	enabled: (bool) ($config[RuleOptionKey::ENABLED] ?? true),
src/Analysis/Evidence/Coupling/ClassCboOptions.php	53	ClassCboOptions	fromArray	warning	cast:(int)	warning: (int) $thresholds['warning'],
src/Analysis/Evidence/Coupling/ClassCboOptions.php	54	ClassCboOptions	fromArray	error	cast:(int)	error: (int) $thresholds['error'],
src/Analysis/Evidence/Coupling/ClassCboOptions.php	76	ClassCboOptions	getSeverity	-	cast:(int)	$cbo = (int) $value;
src/Analysis/Evidence/Coupling/ClassCboOptions.php	107	ClassCboOptions	withOverride	-	cast:(int)	warning: $warning !== null ? (int) $warning : $this->warning,
src/Analysis/Evidence/Coupling/ClassCboOptions.php	108	ClassCboOptions	withOverride	-	cast:(int)	error: $error !== null ? (int) $error : $this->error,
src/Analysis/Evidence/Coupling/ClassInstabilityOptions.php	46	ClassInstabilityOptions	fromArray	RuleOptionKey::ENABLED	cast:(bool)	enabled: (bool) ($config[RuleOptionKey::ENABLED] ?? true),
src/Analysis/Evidence/Coupling/ClassInstabilityOptions.php	47	ClassInstabilityOptions	fromArray	warning	cast:(float)	maxWarning: (float) $thresholds['warning'],
src/Analysis/Evidence/Coupling/ClassInstabilityOptions.php	48	ClassInstabilityOptions	fromArray	error	cast:(float)	maxError: (float) $thresholds['error'],
src/Analysis/Evidence/Coupling/ClassInstabilityOptions.php	49	ClassInstabilityOptions	fromArray	min_afferent,minAfferent	cast:(int)	minAfferent: (int) ($config['min_afferent'] ?? $config['minAfferent'] ?? 1),
src/Analysis/Evidence/Coupling/ClassInstabilityOptions.php	70	ClassInstabilityOptions	getSeverity	-	cast:(float)	$instability = (float) $value;
src/Analysis/Evidence/Coupling/ClassInstabilityOptions.php	87	ClassInstabilityOptions	withOverride	-	cast:(float)	maxWarning: $warning !== null ? (float) $warning : $this->maxWarning,
src/Analysis/Evidence/Coupling/ClassInstabilityOptions.php	88	ClassInstabilityOptions	withOverride	-	cast:(float)	maxError: $error !== null ? (float) $error : $this->maxError,
src/Analysis/Evidence/Coupling/ClassRankOptions.php	47	ClassRankOptions	fromArray	RuleOptionKey::ENABLED	cast:(bool)	enabled: (bool) ($config[RuleOptionKey::ENABLED] ?? true),
src/Analysis/Evidence/Coupling/ClassRankOptions.php	48	ClassRankOptions	fromArray	warning	cast:(float)	warning: (float) $thresholds['warning'],
src/Analysis/Evidence/Coupling/ClassRankOptions.php	49	ClassRankOptions	fromArray	error	cast:(float)	error: (float) $thresholds['error'],
src/Analysis/Evidence/Coupling/ClassRankOptions.php	70	ClassRankOptions	getSeverity	-	cast:(float)	$rank = (float) $value;
src/Analysis/Evidence/Coupling/ClassRankOptions.php	87	ClassRankOptions	withOverride	-	cast:(float)	warning: $warning !== null ? (float) $warning : $this->warning,
src/Analysis/Evidence/Coupling/ClassRankOptions.php	88	ClassRankOptions	withOverride	-	cast:(float)	error: $error !== null ? (float) $error : $this->error,
src/Analysis/Evidence/Coupling/DistanceOptions.php	67	DistanceOptions	fromArray	RuleOptionKey::ENABLED	cast:(bool)	enabled: (bool) ($config[RuleOptionKey::ENABLED] ?? true),
src/Analysis/Evidence/Coupling/DistanceOptions.php	68	DistanceOptions	fromArray	warning	cast:(float)	maxDistanceWarning: (float) $thresholds['warning'],
src/Analysis/Evidence/Coupling/DistanceOptions.php	69	DistanceOptions	fromArray	error	cast:(float)	maxDistanceError: (float) $thresholds['error'],
src/Analysis/Evidence/Coupling/DistanceOptions.php	71	DistanceOptions	fromArray	min_class_count,minClassCount	cast:(int)	minClassCount: (int) ($config['min_class_count'] ?? $config['minClassCount'] ?? 3),
src/Analysis/Evidence/Coupling/DistanceOptions.php	94	DistanceOptions	getSeverity	-	cast:(float)	$distance = (float) $value;
src/Analysis/Evidence/Coupling/DistanceOptions.php	111	DistanceOptions	withOverride	-	cast:(float)	maxDistanceWarning: $warning !== null ? (float) $warning : $this->maxDistanceWarning,
src/Analysis/Evidence/Coupling/DistanceOptions.php	112	DistanceOptions	withOverride	-	cast:(float)	maxDistanceError: $error !== null ? (float) $error : $this->maxDistanceError,
src/Analysis/Evidence/Coupling/InstabilityOptions.php	61	InstabilityOptions	fromArray	RuleOptionKey::ENABLED	cast:(bool)	RuleOptionKey::ENABLED => (bool) ($config[RuleOptionKey::ENABLED] ?? true),
src/Analysis/Evidence/Coupling/NamespaceCboOptions.php	46	NamespaceCboOptions	fromArray	RuleOptionKey::ENABLED	cast:(bool)	enabled: (bool) ($config[RuleOptionKey::ENABLED] ?? true),
src/Analysis/Evidence/Coupling/NamespaceCboOptions.php	47	NamespaceCboOptions	fromArray	warning	cast:(int)	warning: (int) $thresholds['warning'],
src/Analysis/Evidence/Coupling/NamespaceCboOptions.php	48	NamespaceCboOptions	fromArray	error	cast:(int)	error: (int) $thresholds['error'],
src/Analysis/Evidence/Coupling/NamespaceCboOptions.php	49	NamespaceCboOptions	fromArray	min_class_count,minClassCount	cast:(int)	minClassCount: (int) ($config['min_class_count'] ?? $config['minClassCount'] ?? 3),
src/Analysis/Evidence/Coupling/NamespaceCboOptions.php	70	NamespaceCboOptions	getSeverity	-	cast:(int)	$cbo = (int) $value;
src/Analysis/Evidence/Coupling/NamespaceCboOptions.php	87	NamespaceCboOptions	withOverride	-	cast:(int)	warning: $warning !== null ? (int) $warning : $this->warning,
src/Analysis/Evidence/Coupling/NamespaceCboOptions.php	88	NamespaceCboOptions	withOverride	-	cast:(int)	error: $error !== null ? (int) $error : $this->error,
src/Analysis/Evidence/Coupling/NamespaceInstabilityOptions.php	46	NamespaceInstabilityOptions	fromArray	RuleOptionKey::ENABLED	cast:(bool)	enabled: (bool) ($config[RuleOptionKey::ENABLED] ?? true),
src/Analysis/Evidence/Coupling/NamespaceInstabilityOptions.php	47	NamespaceInstabilityOptions	fromArray	warning	cast:(float)	maxWarning: (float) $thresholds['warning'],
src/Analysis/Evidence/Coupling/NamespaceInstabilityOptions.php	48	NamespaceInstabilityOptions	fromArray	error	cast:(float)	maxError: (float) $thresholds['error'],
src/Analysis/Evidence/Coupling/NamespaceInstabilityOptions.php	49	NamespaceInstabilityOptions	fromArray	min_class_count,minClassCount	cast:(int)	minClassCount: (int) ($config['min_class_count'] ?? $config['minClassCount'] ?? 3),
