# Every authored `@qmx-threshold` site in src/ — the population the threshold
# audit must classify as live or dead.
#
# Do not hand-edit. Regenerate with:
#   php scripts/enumerate-inline-directives.php src --write
#
# ROW COUNT: whatever the last line of a fresh run reports — deliberately not
# repeated in prose elsewhere. `composer enumeration:directives:check` fails
# when this file and the tree disagree. The same scan over tests/ is an
# independent population and is not recorded here. Backticked examples are not
# directives.
#
# HOW THIS WAS PRODUCED
# Token-level, not line-level: only T_DOC_COMMENT tokens are read, backtick-
# delimited regions are blanked first — every character of them but the line
# breaks becomes a space, which is what the product does too (AGENTS.md §8) —
# and what remains is read word by word: a word ending in the tag, then the
# next word cut to the characters a channel is made of. The measure is
# deliberately not the product's own pattern: a copy of it could not disagree
# with the original, and disagreeing is the only reason a second measure of the
# same population is run at all.
# Two cruder probes were run first and both were wrong in both directions. A
# plain grep counts 127 occurrences of the tag in `src/**/*.php` and 136 in
# `src/**` — the second number is the one AUDIT.md quotes as "136 directives",
# and most of it is docblock prose, format documentation, README text and
# error-message literals; over `tests/` the same grep counts 102. A second grep
# filtered on "the next token looks like a channel" counts 49 in src and 73 in
# tests, admitting the backticked examples in DataClassOptions and GodClassOptions
# that the product does not treat as directives. Neither number is a count of
# directives, and quoting them side by side without saying which probe produced
# which is how the first revision of this header got them mixed.
#
# WHAT THIS METHOD DOES NOT SEE
# - Which declaration each site binds to, and therefore how many overrides one
#   site materialises. A class docblock binds to the class and to every method in
#   it; the count here is authored sites, which is the unit a reader edits.
# - Whether the channel and level a site names address anything. That is
#   DirectiveAddressability's answer, published today as annotation.* findings.
# - Whether the site changes any decision. That is precisely what the product
#   cannot answer today and what this step adds.
# - The `values` column carries the reason text with backticked spans blanked
#   out to spaces, because the blanking runs before the match; it is a locator,
#   not a quotation.
src/Analysis/Evidence/Measurement/Contract/MetricName.php	18	coupling.cbo	73 -- Canonical names are an intentional Measurement contract hub, and this CBO is afferent: it counts adoption, not entanglement. Current raw CBO 72 gets one-edge headroom. ChannelDeclarationCompilerPass and ComputedMetricFormulaValidator read these constants by reflection to validate published metric keys; HealthDimensionCatalog uses them instead of spelling class-level keys as literals. Centralizing these readers prevents private copies of the metric vocabulary from drifting.
src/Analysis/Evidence/Measurement/Contract/MetricRepositoryInterface.php	16	coupling.cbo	48 -- Stable provider-owned repository fan-in gets one-edge headroom above raw CBO 47.                                        reads this repository to build the namespace universe a               value is judged against. The threshold is inclusive, so 48 keeps today's 47 silent and reports the next dependent.
src/Analysis/Evidence/Measurement/Contract/ResettableVisitorInterface.php	10	coupling.cbo	23 -- Measurement visitors intentionally share this lifecycle promise; current raw CBO 22 gets one-edge headroom.
src/Analysis/Evidence/Measurement/Visitor/VisitorMethodContext.php	25	coupling.cbo	22 -- Composition root of traversal identity: four collaborators plus the node types it routes; raw CBO 21 gets one-edge headroom.
src/Analysis/Policy/Inline/Directive/Audit/ThresholdDirectiveAudit.php	80	coupling.cbo	21 -- Raw CBO 20: an audit that answers what a directive did must
src/Reporting/FormatterContext.php	14	coupling.cbo	warning=32 error=32 -- Formatter context is the immutable Reporting input boundary every formatter's                                    signature depends on.                                          also names it directly to refuse a               or           value that selects nothing. Raw CBO 31 gets one-edge headroom from the inclusive threshold of 32.
src/Reporting/Report.php	19	coupling.cbo	warning=31 error=31 -- Report is the transport VO every formatter's
src/Analysis/Configuration/Contract/Refusal/ConfigurationRefusal.php	28	coupling.class-rank	warning=0.024 error=0.024 -- ClassRank
src/Analysis/Evidence/Measurement/Contract/MetricBag.php	15	coupling.class-rank	warning=0.035 error=0.035 -- Intentional Measurement
src/Analysis/Evidence/Complexity/ClassCognitiveComplexityOptions.php	21	coupling.instability	warning=0.81 -- The eighth efferent edge is
src/Analysis/Evidence/Complexity/ClassComplexityOptions.php	21	coupling.instability	warning=0.81 -- The eighth efferent edge is
src/Analysis/Evidence/Coupling/ClassCboOptions.php	30	coupling.instability	warning=0.84 -- The docblock this annotation replaced
src/Analysis/Evidence/Coupling/ClassInstabilityOptions.php	23	coupling.instability	warning=0.81 -- The eighth efferent edge is
src/Analysis/Evidence/Coupling/NamespaceCboOptions.php	24	coupling.instability	warning=0.81 -- The eighth efferent edge is
src/Analysis/Evidence/Design/DataClass/DataClassOptions.php	27	coupling.instability	warning=0.81 -- The eighth efferent edge is
src/Analysis/Evidence/Design/GodClass/GodClassOptions.php	35	coupling.instability	warning=0.81 -- The eighth efferent edge is
src/Analysis/Evidence/Measurement/Visitor/VisitorMethodContext.php	26	coupling.instability	warning=0.95 error=0.95 -- A composition root depends outward on everything it assembles and is depended on by one trait; instability near one is its shape, not its defect.
src/Analysis/Policy/Architecture/LayerViolation/UnassignedClassOptions.php	32	coupling.instability	warning=0.81 -- Three necessary edges carry the typed
src/Analysis/Policy/Baseline/BaselineChannelRenamer.php	66	coupling.instability	warning=0.82 error=0.95 -- Measured Ca=2, Ce=9
src/Analysis/Policy/Inline/Directive/DirectiveAddressability.php	34	coupling.instability	warning=0.85 error=0.85 -- Ca=2, Ce=10: this class answers for the whole directive vocabulary, so it depends outward on every part of it and is depended on by the two halves that ask. The measured 0.83 moved by one dependency when the ban arrived and stays structural; the second dependent is what made an always-structural value reportable at all, since the class rule needs min_afferent=2. Same shape as VisitorMethodContext's composition root.
