# FROZEN PROMISE-CARRIER RANGES — companion to promise-ledger.tsv.
# Tree 90b3f29fef98d9f698fcec5c91da9fa64909f625. Date: 2026-09-13.
#
# Each ledger citation is frozen at line-range granularity with a hash of its
# exact text. File granularity would prevent legitimate changes elsewhere in a
# carrier while still failing to identify the precise promise being protected.
#
# GENERATED BY scripts/promise-ledger-freeze.py. The script collects every
# `path:line[-line]` citation from promise-ledger.tsv, reads exactly those lines,
# and hashes their newline-joined text without a trailing newline. Paths under
# src/** belong to the product-source set; paths under website/** belong to the
# website-documentation set.
#
# `--check` verifies coverage in both directions: every cited range is frozen,
# every frozen range is still cited, and every stored hash matches. Hashes guard
# exact text, not meaning; moving a range by inserting lines above it therefore
# causes conservative drift.
#
# The following overlap with p1-file-set.tsv is recomputed on every run:
#   P1 ∩ frozen: src/Analysis/Finding/Contract/Rule/LevelOptionsInterface.php:33-39, src/Analysis/Finding/Contract/Rule/RuleOptionKeySet.php:23-27, src/Analysis/Finding/Contract/Rule/RuleOptionKeySet.php:28-34
# The ranges overlapping that set are contract docblocks outside signatures and
# bodies. Other ranges live under website/docs/**, and options classes are not
# carriers because the ledger does not cite them.
#
# A carrier change is expected when its contract or documentation changes. In
# that case, re-derive the affected ledger rows and regenerate this file; an
# unreviewed silent carrier change is the failure this guard detects.
file	first_line	last_line	sha256_16	owner_package	first_line_text
website/docs/getting-started/configuration.md	163	163	320a9e8e028367ad	P6 (website documentation)	threshold: 25      # same as warning: 25, error: 25
website/docs/getting-started/configuration.md	166	166	99b76da3e90c9ea9	P6 (website documentation)	This is useful in CI where you want a simple pass/fail cutoff without 
website/docs/getting-started/configuration.md	168	168	83c0c1733edb58f8	P6 (website documentation)	**Overriding the mode across layers:** a higher-priority layer (config
website/docs/getting-started/configuration.md	170	170	8f8e0b1e2de94ab6	P6 (website documentation)	```yaml
website/docs/getting-started/configuration.md	170	181	d804362c7c5c185a	P6 (website documentation)	```yaml
website/docs/getting-started/configuration.md	174	174	0fbe325e0d8565b3	P6 (website documentation)	warning: 10
website/docs/getting-started/configuration.md	175	175	8f93652565892666	P6 (website documentation)	error: 20
website/docs/getting-started/configuration.md	180	180	93936a5c342ee0d9	P6 (website documentation)	bin/qmx check src/ --rule-opt=size.method-count:threshold=25
website/docs/getting-started/configuration.md	185	217	554a85c5d68b0f7c	P6 (website documentation)	**A bare `threshold` at a hierarchical rule's own top level replaces t
website/docs/getting-started/configuration.md	199	207	8a8102b2ee73660d	P6 (website documentation)	```yaml
website/docs/getting-started/configuration.md	214	214	42c9a43b585590d8	P6 (website documentation)	threshold: 15   # class AND namespace: warning=error=15
website/docs/getting-started/configuration.md	225	225	80dd174243a87feb	P6 (website documentation)	threshold: 90
website/docs/getting-started/configuration.md	227	227	80dd174243a87feb	P6 (website documentation)	threshold: 90
website/docs/getting-started/configuration.md	229	229	2d62953745155abb	P6 (website documentation)	threshold: 80
website/docs/getting-started/configuration.md	232	235	788fa29872f76f5b	P6 (website documentation)	**Option key spellings are interchangeable, option keys themselves are
website/docs/getting-started/configuration.md	242	263	2d9ab50fe5b1ccbf	P6 (website documentation)	**Suppress namespaces for a rule:**
website/docs/getting-started/configuration.md	265	284	9836dfde9397650f	P6 (website documentation)	**Suppress selected namespace-aggregate channels for a rule:**
website/docs/getting-started/configuration.md	327	335	a03f4c0b8fc83ef3	P6 (website documentation)	!!! info "Works for every rule, including the architecture rules"
website/docs/getting-started/configuration.md	337	346	fc9a231ca95ba9dd	P6 (website documentation)	**Suppress paths for a rule:**
website/docs/getting-started/configuration.md	426	426	da9818ae2374ff6a	P6 (website documentation)	disabled_rules:
website/docs/getting-started/configuration.md	475	475	36cf903442180509	P6 (website documentation)	unused_directive_severity: warning
website/docs/getting-started/configuration.md	506	506	b695797bb5b90154	P6 (website documentation)	memory_limit: 1G    # 1 gigabyte
website/docs/getting-started/configuration.md	517	517	4a4bd556dacc8147	P6 (website documentation)	format: summary   # Default
website/docs/getting-started/configuration.md	527	527	d9e87793541921be	P6 (website documentation)	cache:
website/docs/getting-started/configuration.md	528	528	799c89b0067078ae	P6 (website documentation)	enabled: true         # Default: true
website/docs/getting-started/configuration.md	529	529	72651452900d6cbb	P6 (website documentation)	dir: .qmx-cache       # Default: .qmx-cache
website/docs/getting-started/configuration.md	532	534	dcf852bcf19af717	P6 (website documentation)	`dir` is a directory path, written as a string. A name made only of di
website/docs/getting-started/configuration.md	543	543	7d9ba68442c865cf	P6 (website documentation)	parallel:
website/docs/getting-started/configuration.md	544	544	079e1fefcdaf0793	P6 (website documentation)	workers: 4     # Fixed number of workers
website/docs/getting-started/configuration.md	566	566	65a7aa1e79a93d41	P6 (website documentation)	coupling:
website/docs/getting-started/configuration.md	567	567	ba8f53ef8d56fdca	P6 (website documentation)	framework-namespaces:
website/docs/getting-started/configuration.md	587	587	6f9c4036baa05436	P6 (website documentation)	architecture:
website/docs/getting-started/configuration.md	588	588	88f39b68d3c7f069	P6 (website documentation)	layers:
website/docs/getting-started/configuration.md	594	594	cde6f93f55b9e849	P6 (website documentation)	allow:
website/docs/getting-started/configuration.md	600	600	0cdc3d0e369e8a3a	P6 (website documentation)	coverage-gap: ignore                                # ignore | warn | 
website/docs/getting-started/configuration.md	601	601	6c0ee8e39ccf104d	P6 (website documentation)	max_expanded_layers: 500                            # cumulative cap o
website/docs/getting-started/configuration.md	634	634	1c86b3812b0c525e	P6 (website documentation)	**Priority order:** Presets are applied after `composer.json` discover
website/docs/getting-started/configuration.md	636	636	4e6d907cdc24afaf	P6 (website documentation)	**Multiple presets:** When combining presets, they are merged left-to-
website/docs/getting-started/configuration.md	710	710	e2ccf05e1ac9a181	P6 (website documentation)	Command-line options always take precedence over values in the configu
website/docs/getting-started/configuration.md	738	744	4d60938b12a631b6	P6 (website documentation)	```
website/docs/getting-started/configuration.md	781	791	40c3aea088abff17	P6 (website documentation)	
website/docs/getting-started/configuration.md	786	791	3c1db57597998d98	P6 (website documentation)	```
website/docs/getting-started/configuration.md	803	803	f1b901847390b0ed	P6 (website documentation)	```
website/docs/getting-started/configuration.md	804	804	e3b0c44298fc1c14	P6 (website documentation)	
website/docs/getting-started/configuration.md	805	805	37cd3b54008fa124	P6 (website documentation)	Inside a level slot the message names the slot, because the allowed se
website/docs/getting-started/configuration.md	806	807	a50ce3dcb4565146	P6 (website documentation)	level and not per rule:
website/docs/getting-started/configuration.md	815	816	d4792cf74851a004	P6 (website documentation)	!!! note "The key is quoted in its folded spelling"
website/docs/getting-started/configuration.md	817	820	0bf4e7200fbe2b07	P6 (website documentation)	`max_warnign` is answered as `"maxWarnign"`. The letters — which is wh
website/docs/getting-started/configuration.md	821	840	19213145ee08f93c	P6 (website documentation)	### The shape of a value
website/docs/getting-started/configuration.md	855	858	80547174d87b5b69	P6 (website documentation)	unnoticed:
website/docs/getting-started/configuration.md	860	864	8b47806074d213ff	P6 (website documentation)	converted before their shape is judged, so
website/docs/getting-started/configuration.md	862	864	58291010dbbf8ab3	P6 (website documentation)	`--rule-opt="complexity.ccn:enabled=false"` are unaffected.
website/docs/getting-started/configuration.md	867	868	c5e302757c373adf	P6 (website documentation)	accept a fraction exactly as written, because each one measures a
website/docs/getting-started/configuration.md	877	877	933fa4bfa9a60696	P6 (website documentation)	TCC threshold on `design.god-class.tcc-threshold`. This is a property 
website/docs/getting-started/configuration.md	883	902	c1018d0fcc6c3290	P6 (website documentation)	are each a class or file count, not a ratio.
website/docs/getting-started/configuration.md	887	890	99d64b54bc8104e0	P6 (website documentation)	the other direction: `cache: [dir]` is refused, because `cache:` is a 
website/docs/guides/architecture-investigation.md	92	92	12aa235fa78d1d70	P6 (website documentation)	--rule-opt='coupling.distance:include_namespaces=Doctrine\ORM'
website/docs/reference/default-thresholds.md	100	100	186a9326f3dd5021	P6 (website documentation)	| Unreachable Layer         | `architecture.unreachable-layer`     | E
website/docs/reference/default-thresholds.md	102	102	2716757696496ada	P6 (website documentation)	| Potential Shadow          | `architecture.potential-shadow`      | E
website/docs/reference/default-thresholds.md	103	103	3685db36505d603c	P6 (website documentation)	| Empty Template            | `architecture.empty-template`        | E
website/docs/reference/default-thresholds.md	197	197	8f8e0b1e2de94ab6	P6 (website documentation)	```yaml
website/docs/reference/default-thresholds.md	205	205	93aedcf0d9a72dbe	P6 (website documentation)	max_error: 60
website/docs/reference/default-thresholds.md	256	256	985826e7747d3991	P6 (website documentation)	computed_metrics:
website/docs/reference/health-scores.md	140	140	b2cc0d5205831730	P6 (website documentation)	warning: 60    # Stricter than default 50
website/docs/reference/health-scores.md	141	141	e95aa928aef5ce0b	P6 (website documentation)	error: 30      # Stricter than default 25
website/docs/reference/health-scores.md	149	149	cd9df7cc053779ca	P6 (website documentation)	enabled: false
website/docs/reference/health-scores.md	174	174	9cf34b329564bb00	P6 (website documentation)	formula: "clamp(m['maintainability.mi.avg'], 0, 100)"
website/docs/reference/health-scores.md	177	179	c6975ac3099fa05e	P6 (website documentation)	A formula is an expression written as a string, and a constant is an
website/docs/reference/health-scores.md	185	185	00c6a489277643fb	P6 (website documentation)	formulas:
website/docs/reference/health-scores.md	197	197	65c8a8109cf0de53	P6 (website documentation)	description: "Ratio of logical to physical lines (higher = denser code
website/docs/reference/health-scores.md	198	198	b01ff23fecf1ae5d	P6 (website documentation)	levels: [class, namespace, project]
website/docs/reference/health-scores.md	201	201	b37082f81e2b1ea9	P6 (website documentation)	inverted: false   # Higher values trigger violations
website/docs/rules/annotation.md	166	166	8f8e0b1e2de94ab6	P6 (website documentation)	```yaml
website/docs/rules/annotation.md	170	170	044ba26648fd7f1e	P6 (website documentation)	enabled: true
website/docs/rules/annotation.md	175	175	83b0b0c26e0efe24	P6 (website documentation)	bin/qmx check src/ --rule-opt="annotation.directive:unused_directive_s
website/docs/rules/architecture.md	104	104	8749a7f03604c241	P6 (website documentation)	maxCycleSize: 5        # ignore very large cycles
website/docs/rules/architecture.md	105	105	ef9d4ed8578569d4	P6 (website documentation)	directAsError: true    # direct cycles are errors
website/docs/rules/architecture.md	249	249	f4daef6be46ff5a8	P6 (website documentation)	- name: controller
website/docs/rules/architecture.md	250	250	4aa80518ce359c76	P6 (website documentation)	patterns: ['App\Controller\**']
website/docs/rules/architecture.md	324	324	ced9f3b1f5d474d0	P6 (website documentation)	Phase 1 decided layer membership purely from class FQN matched against
website/docs/rules/architecture.md	336	336	3f3873dcfd7d416c	P6 (website documentation)	**Single-value shorthand.** Any of the five criteria accepts a bare va
website/docs/rules/architecture.md	342	342	3995e74357bd3a19	P6 (website documentation)	suffix: ['Repository']
website/docs/rules/architecture.md	343	343	2099c9b01ad7bf1a	P6 (website documentation)	implements: ['Doctrine\Persistence\ObjectRepository']
website/docs/rules/architecture.md	351	351	12924d8cf0ef8f3b	P6 (website documentation)	match: all
website/docs/rules/architecture.md	352	352	89097cc012493fef	P6 (website documentation)	attributes: ['App\Messenger\AsCommandHandler']
website/docs/rules/architecture.md	362	362	67d48b66da2041ed	P6 (website documentation)	extends: ['App\Domain\AggregateRoot']
website/docs/rules/architecture.md	420	420	04d4ce5466e2d88c	P6 (website documentation)	- target: 'domain-*'
website/docs/rules/architecture.md	421	421	4edc07535dd16755	P6 (website documentation)	allow_cross_instance: true   # acknowledge — any domain-* may depend o
website/docs/rules/architecture.md	488	488	f8e797675a694185	P6 (website documentation)	exclude:
website/docs/rules/architecture.md	489	489	d43d159c5f3aeb2d	P6 (website documentation)	patterns: ['App\Service\Legacy\**']
website/docs/rules/architecture.md	553	553	1f0bd21ec42354f9	P6 (website documentation)	pending: true
website/docs/rules/architecture.md	568	568	192e79edd58f2cb7	P6 (website documentation)	relations: [implements, extends]    # inheritance only — no method cal
website/docs/rules/architecture.md	660	660	e10d5c9ed42d1bd2	P6 (website documentation)	mode: warn   # ignore (default) | warn | error
website/docs/rules/architecture.md	813	813	8f8e0b1e2de94ab6	P6 (website documentation)	```yaml
website/docs/rules/architecture.md	816	816	044ba26648fd7f1e	P6 (website documentation)	enabled: true
website/docs/rules/architecture.md	817	817	1a8eb43021eed760	P6 (website documentation)	severity: error
website/docs/rules/code-smell.md	74	74	d2730183858c5d4e	P6 (website documentation)	allowed_prefixes: [is, has, can, should, will, did, was]  # defaults
website/docs/rules/code-smell.md	75	75	7ef968312f193ea5	P6 (website documentation)	flag_promoted_properties: false                          # default
website/docs/rules/code-smell.md	80	80	0887b7720ae5b62b	P6 (website documentation)	A single string stands for a one-element list: `allowed_prefixes: is` 
website/docs/rules/code-smell.md	87	87	854db155cb887301	P6 (website documentation)	bin/qmx check src/ --rule-opt="code-smell.boolean-argument:allowed_pre
website/docs/rules/code-smell.md	88	88	413745ae8a001891	P6 (website documentation)	bin/qmx check src/ --rule-opt="code-smell.boolean-argument:flag_promot
website/docs/rules/code-smell.md	290	290	274d13fce73fc14b	P6 (website documentation)	allowed_functions:  # default: []
website/docs/rules/code-smell.md	298	298	b374259c7e9f45a0	P6 (website documentation)	A single string stands for a one-element list: `allowed_functions: fop
website/docs/rules/code-smell.md	303	303	e325b8d3f9cf5b12	P6 (website documentation)	bin/qmx check src/ --rule-opt="code-smell.error-suppression:allowed_fu
website/docs/rules/code-smell.md	575	575	8f8e0b1e2de94ab6	P6 (website documentation)	```yaml
website/docs/rules/code-smell.md	579	579	5f2e4183c0617b04	P6 (website documentation)	warning: 8
website/docs/rules/code-smell.md	580	580	f05c744182fe4732	P6 (website documentation)	error: 12
website/docs/rules/code-smell.md	584	584	774340569666c841	P6 (website documentation)	bin/qmx check src/ --rule-opt="code-smell.constructor-overinjection:wa
website/docs/rules/code-smell.md	696	696	8f8e0b1e2de94ab6	P6 (website documentation)	```yaml
website/docs/rules/code-smell.md	700	700	dbda73a05f7b4364	P6 (website documentation)	warning: 4        # standard methods/functions
website/docs/rules/code-smell.md	701	701	571c9d27a65ce119	P6 (website documentation)	error: 6
website/docs/rules/code-smell.md	702	702	c3bafef464f77c4b	P6 (website documentation)	vo-warning: 8     # readonly VO constructors
website/docs/rules/code-smell.md	703	703	a799732647acabca	P6 (website documentation)	vo-error: 12
website/docs/rules/code-smell.md	707	707	9b899de3439ae87c	P6 (website documentation)	bin/qmx check src/ --rule-opt="code-smell.long-parameter-list:warning=
website/docs/rules/code-smell.md	708	708	44fdcc92adee166e	P6 (website documentation)	bin/qmx check src/ --rule-opt="code-smell.long-parameter-list:error=8"
website/docs/rules/code-smell.md	709	709	1c4fc2730b9d032e	P6 (website documentation)	bin/qmx check src/ --rule-opt="code-smell.long-parameter-list:vo-warni
website/docs/rules/code-smell.md	710	710	840e83898d27cdf2	P6 (website documentation)	bin/qmx check src/ --rule-opt="code-smell.long-parameter-list:vo-error
website/docs/rules/code-smell.md	924	924	8f8e0b1e2de94ab6	P6 (website documentation)	```yaml
website/docs/rules/code-smell.md	928	928	3e541a7bc9696e4c	P6 (website documentation)	warning: 1
website/docs/rules/code-smell.md	929	929	4297b4063f8d33d4	P6 (website documentation)	error: 1
website/docs/rules/code-smell.md	933	933	f57a245d410f5345	P6 (website documentation)	bin/qmx check src/ --rule-opt="code-smell.unreachable-code:warning=1"
website/docs/rules/code-smell.md	934	934	665e698d6ea928c7	P6 (website documentation)	bin/qmx check src/ --rule-opt="code-smell.unreachable-code:error=1"
website/docs/rules/code-smell.md	943	943	8f8e0b1e2de94ab6	P6 (website documentation)	```yaml
website/docs/rules/code-smell.md	951	951	044ba26648fd7f1e	P6 (website documentation)	enabled: true
website/docs/rules/code-smell.md	953	953	044ba26648fd7f1e	P6 (website documentation)	enabled: true
website/docs/rules/code-smell.md	955	955	599b13d37412a96f	P6 (website documentation)	enabled: false    # disable if you have legitimate eval usage
website/docs/rules/code-smell.md	957	957	044ba26648fd7f1e	P6 (website documentation)	enabled: true
website/docs/rules/code-smell.md	959	959	044ba26648fd7f1e	P6 (website documentation)	enabled: true
website/docs/rules/code-smell.md	961	961	044ba26648fd7f1e	P6 (website documentation)	enabled: true
website/docs/rules/code-smell.md	966	966	044ba26648fd7f1e	P6 (website documentation)	enabled: true
website/docs/rules/code-smell.md	968	968	044ba26648fd7f1e	P6 (website documentation)	enabled: true
website/docs/rules/code-smell.md	977	977	044ba26648fd7f1e	P6 (website documentation)	enabled: true
website/docs/rules/code-smell.md	979	979	044ba26648fd7f1e	P6 (website documentation)	enabled: true
website/docs/rules/cohesion.md	26	26	8f8e0b1e2de94ab6	P6 (website documentation)	```yaml
website/docs/rules/cohesion.md	29	29	64301b54edc63a40	P6 (website documentation)	warning: 3
website/docs/rules/cohesion.md	30	30	5fab93396f81bb3b	P6 (website documentation)	error: 5
website/docs/rules/cohesion.md	31	31	d04a628b47d78158	P6 (website documentation)	exclude_readonly: true
website/docs/rules/cohesion.md	32	32	423d30cbd588b732	P6 (website documentation)	min_methods: 3
website/docs/rules/cohesion.md	33	33	923ce7ed79422f60	P6 (website documentation)	exclude_methods: [getName, getDescription]
website/docs/rules/cohesion.md	36	38	fb264e5e4de77355	P6 (website documentation)	`exclude_methods` also takes a single string, which stands for a one-e
website/docs/rules/complexity.md	108	108	8f8e0b1e2de94ab6	P6 (website documentation)	```yaml
website/docs/rules/complexity.md	115	115	bc7d6a12530bd298	P6 (website documentation)	class:
website/docs/rules/complexity.md	116	116	27be75756e013422	P6 (website documentation)	max_warning: 40
website/docs/rules/complexity.md	117	117	0a348b1d65100aec	P6 (website documentation)	enabled: true   # set to false to disable class-level check
website/docs/rules/complexity.md	133	133	29b8341f658e3849	P6 (website documentation)	bin/qmx check src/ --rule-opt="complexity.ccn:class.max_warning=40"
website/docs/rules/complexity.md	134	134	75705baeb3acce1e	P6 (website documentation)	bin/qmx check src/ --rule-opt="complexity.ccn:class.enabled=false"
website/docs/rules/complexity.md	228	228	8f8e0b1e2de94ab6	P6 (website documentation)	```yaml
website/docs/rules/complexity.md	232	232	b19015e7fa874b3f	P6 (website documentation)	callable:
website/docs/rules/complexity.md	233	233	8bc4f91cbe54eabb	P6 (website documentation)	warning: 20
website/docs/rules/complexity.md	234	234	073381f820706e27	P6 (website documentation)	error: 40
website/docs/rules/complexity.md	235	235	bc7d6a12530bd298	P6 (website documentation)	class:
website/docs/rules/complexity.md	236	236	27be75756e013422	P6 (website documentation)	max_warning: 40
website/docs/rules/complexity.md	245	245	70158cb54a11ff6a	P6 (website documentation)	threshold: 20   # warning=20, error=20 → all violations are errors
website/docs/rules/complexity.md	249	249	dd776a81b7dd2745	P6 (website documentation)	bin/qmx check src/ --rule-opt="complexity.cognitive:callable.warning=2
website/docs/rules/complexity.md	250	250	302de096485d0eaa	P6 (website documentation)	bin/qmx check src/ --rule-opt="complexity.cognitive:callable.error=40"
website/docs/rules/complexity.md	370	370	8f8e0b1e2de94ab6	P6 (website documentation)	```yaml
website/docs/rules/complexity.md	374	374	b19015e7fa874b3f	P6 (website documentation)	callable:
website/docs/rules/complexity.md	375	375	5b58ad3259236dc3	P6 (website documentation)	warning: 300
website/docs/rules/complexity.md	376	376	bbda7f695a5e1d42	P6 (website documentation)	error: 2000
website/docs/rules/complexity.md	377	377	bc7d6a12530bd298	P6 (website documentation)	class:
website/docs/rules/complexity.md	378	378	3c9f9e28ad160c1a	P6 (website documentation)	enabled: false   # disabled by default
website/docs/rules/complexity.md	387	387	dde9584b6cb43632	P6 (website documentation)	threshold: 300   # warning=300, error=300 → all violations are errors
website/docs/rules/complexity.md	391	391	b10ccded3dbdd0f5	P6 (website documentation)	bin/qmx check src/ --rule-opt="complexity.npath:callable.warning=300"
website/docs/rules/complexity.md	392	392	f7826a44a5b96812	P6 (website documentation)	bin/qmx check src/ --rule-opt="complexity.npath:class.enabled=true"
website/docs/rules/complexity.md	474	474	8f8e0b1e2de94ab6	P6 (website documentation)	```yaml
website/docs/rules/complexity.md	478	478	2dbb58cec743fefa	P6 (website documentation)	warning: 60
website/docs/rules/complexity.md	479	479	9a129a70c6282f0b	P6 (website documentation)	error: 100
website/docs/rules/complexity.md	480	480	89c5ecd2a0a13d66	P6 (website documentation)	exclude_data_classes: true
website/docs/rules/complexity.md	488	488	1de1dc9b6d5b58d3	P6 (website documentation)	threshold: 60     # warning=60, error=60 → all violations are errors
website/docs/rules/complexity.md	492	492	0e8638a1d4d31034	P6 (website documentation)	bin/qmx check src/ --rule-opt="complexity.wmc:warning=60"
website/docs/rules/complexity.md	493	493	e0f1d58333d2eef6	P6 (website documentation)	bin/qmx check src/ --rule-opt="complexity.wmc:error=100"
website/docs/rules/coupling.md	122	122	8f8e0b1e2de94ab6	P6 (website documentation)	```yaml
website/docs/rules/coupling.md	128	128	535693a5dde73636	P6 (website documentation)	scope: application  # 'all' (default) or 'application' (uses CBO_APP)
website/docs/rules/coupling.md	129	129	bc7d6a12530bd298	P6 (website documentation)	class:
website/docs/rules/coupling.md	130	130	1e3da9b1540f09ee	P6 (website documentation)	warning: 18
website/docs/rules/coupling.md	131	131	cd2bfae9a7808a81	P6 (website documentation)	error: 25
website/docs/rules/coupling.md	132	132	e0592f1297f930ec	P6 (website documentation)	namespace:
website/docs/rules/coupling.md	133	133	d54994da341f147c	P6 (website documentation)	enabled: true
website/docs/rules/coupling.md	134	134	0305e3642b354d2a	P6 (website documentation)	min_class_count: 5
website/docs/rules/coupling.md	143	143	5177d610af02348d	P6 (website documentation)	threshold: 18   # warning=18, error=18 → all violations are errors
website/docs/rules/coupling.md	147	147	98ac0eff2fe5e141	P6 (website documentation)	bin/qmx check src/ --rule-opt="coupling.cbo:class.warning=18"
website/docs/rules/coupling.md	148	148	31cba6890e8ce81e	P6 (website documentation)	bin/qmx check src/ --rule-opt="coupling.cbo:class.error=25"
website/docs/rules/coupling.md	149	149	a81501feae4dc700	P6 (website documentation)	bin/qmx check src/ --rule-opt="coupling.cbo:namespace.min_class_count=
website/docs/rules/coupling.md	150	150	eb5aa3fd7a1aded3	P6 (website documentation)	bin/qmx check src/ --rule-opt="coupling.cbo:namespace.enabled=false"
website/docs/rules/coupling.md	151	151	85b0f5218f908cb5	P6 (website documentation)	bin/qmx check src/ --rule-opt="coupling.cbo:scope=application"
website/docs/rules/coupling.md	169	169	2777a032958df552	P6 (website documentation)	bin/qmx check src/ --rule-opt="coupling.cbo:threshold=15"
website/docs/rules/coupling.md	185	185	8f8e0b1e2de94ab6	P6 (website documentation)	```yaml
website/docs/rules/coupling.md	188	188	d4474467bd47ed79	P6 (website documentation)	warning: 12     # class AND namespace
website/docs/rules/coupling.md	189	189	e79e757f38a29f8b	P6 (website documentation)	error: 18
website/docs/rules/coupling.md	284	284	7cefc3edb00644c8	P6 (website documentation)	enabled: true   # default
website/docs/rules/coupling.md	391	391	8f8e0b1e2de94ab6	P6 (website documentation)	```yaml
website/docs/rules/coupling.md	397	397	bc7d6a12530bd298	P6 (website documentation)	class:
website/docs/rules/coupling.md	398	398	03d576e7ca69e32a	P6 (website documentation)	max_warning: 0.9
website/docs/rules/coupling.md	399	399	bfc70f3f66a7d69e	P6 (website documentation)	max_error: 1.0
website/docs/rules/coupling.md	400	400	9d09df8b8077abc7	P6 (website documentation)	min_afferent: 1    # default: 1
website/docs/rules/coupling.md	401	401	e0592f1297f930ec	P6 (website documentation)	namespace:
website/docs/rules/coupling.md	402	402	0305e3642b354d2a	P6 (website documentation)	min_class_count: 5
website/docs/rules/coupling.md	403	403	9d09df8b8077abc7	P6 (website documentation)	min_afferent: 1    # default: 1
website/docs/rules/coupling.md	414	414	d460dec4e0163152	P6 (website documentation)	threshold: 0.9   # warning=0.9, error=0.9
website/docs/rules/coupling.md	418	418	6528cc59d8a2a559	P6 (website documentation)	bin/qmx check src/ --rule-opt="coupling.instability:class.max_warning=
website/docs/rules/coupling.md	419	419	8d8d48226e1d9637	P6 (website documentation)	bin/qmx check src/ --rule-opt="coupling.instability:class.max_error=1.
website/docs/rules/coupling.md	420	420	ac9b7cde81f1c594	P6 (website documentation)	bin/qmx check src/ --rule-opt="coupling.instability:class.min_afferent
website/docs/rules/coupling.md	421	421	10f6b85c351cc266	P6 (website documentation)	bin/qmx check src/ --rule-opt="coupling.instability:namespace.min_clas
website/docs/rules/coupling.md	422	422	b6e43907b85b4a17	P6 (website documentation)	bin/qmx check src/ --rule-opt="coupling.instability:namespace.min_affe
website/docs/rules/coupling.md	433	433	ed36497bda2f8919	P6 (website documentation)	threshold: 0.9   # class AND namespace: warning=0.9, error=0.9
website/docs/rules/coupling.md	437	437	e077380c5652e992	P6 (website documentation)	bin/qmx check src/ --rule-opt="coupling.instability:threshold=0.9"
website/docs/rules/coupling.md	451	451	8f8e0b1e2de94ab6	P6 (website documentation)	```yaml
website/docs/rules/coupling.md	454	454	391be1db18cf6ec7	P6 (website documentation)	max_warning: 0.85   # class AND namespace
website/docs/rules/coupling.md	455	455	cf00a89803f845f9	P6 (website documentation)	max_error: 0.95
website/docs/rules/coupling.md	557	557	8f8e0b1e2de94ab6	P6 (website documentation)	```yaml
website/docs/rules/coupling.md	561	561	5d718010ad21758a	P6 (website documentation)	max_distance_warning: 0.4
website/docs/rules/coupling.md	562	562	62040b58ff709160	P6 (website documentation)	max_distance_error: 0.6
